,category_code,status,founded_at,country_code,funding_rounds,funding_total_usd,milestones,relationships,lat,lng,category_code_biotech,category_code_consulting,category_code_ecommerce,category_code_education,category_code_enterprise,category_code_games_video,category_code_hardware,category_code_mobile,category_code_network_hosting,category_code_other,category_code_public_relations,category_code_search,category_code_software,category_code_web,country_code_BRA,country_code_CAN,country_code_DEU,country_code_ESP,country_code_FRA,country_code_GBR,country_code_IND,country_code_IRL,country_code_ISR,country_code_NLD,country_code_USA,country_code_other,isClosed,active_days
5034,other,1,2007,USA,5.0,125371133.0,1.0,1.0,25.7616798,-80.1917902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
5036,search,1,2007,GBR,5.0,125371133.0,2.0,4.0,52.205337,0.121817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3285.0
5037,consulting,1,2005,USA,5.0,125371133.0,1.0,1.0,42.36837,-83.3527097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
5040,ecommerce,1,2011,GBR,5.0,125371133.0,1.0,2.0,54.978252,-1.61778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4745.0
5044,ecommerce,1,2010,GBR,5.0,125371133.0,1.0,3.0,51.5073509,-0.1277583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5110.0
5047,software,1,2009,CAN,5.0,125371133.0,1.0,2.0,52.9399159,-73.5491361,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4380.0
5050,software,1,2002,USA,5.0,125371133.0,1.0,3.0,42.3600825,-71.0588801,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
5055,other,1,2005,ISR,5.0,125371133.0,1.0,4.0,32.0852999,34.7817676,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13505.0
5057,games_video,1,2011,ISR,5.0,125371133.0,2.0,4.0,32.0852999,34.7817676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6935.0
5059,education,1,2006,USA,5.0,30260000.0,1.0,9.0,37.4852152,-122.2363548,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
5061,mobile,1,2011,other,5.0,125371133.0,1.0,1.0,41.1579438,-8.6291053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5110.0
5067,web,1,2006,USA,5.0,125371133.0,1.0,1.0,49.2827291,-123.1207375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
5086,games_video,1,2000,USA,4.0,49550000.0,2.0,17.0,34.0900091,-118.3617443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
5087,other,1,2009,USA,5.0,125371133.0,1.0,1.0,38.9338676,-77.1772604,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
5089,web,1,2008,FRA,5.0,125371133.0,2.0,2.0,48.117266,-1.6777926,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3650.0
5102,web,1,1995,USA,5.0,125371133.0,1.0,2.0,40.1498124,-77.1283133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
5103,other,2,2003,USA,5.0,125371133.0,1.0,2.0,40.0378755,-76.3055144,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3285.0
5111,web,1,2011,USA,5.0,125371133.0,1.0,1.0,40.7607793,-111.8910474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7665.0
5112,games_video,1,2007,GBR,5.0,125371133.0,1.0,1.0,52.205337,0.121817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5475.0
5115,software,1,2005,USA,5.0,125371133.0,1.0,6.0,38.9787544,-94.5673493,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
5119,software,1,1996,NLD,5.0,125371133.0,1.0,1.0,52.3702157,4.8951679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3650.0
5120,other,1,2004,USA,5.0,125371133.0,1.0,1.0,37.3229978,-122.0321823,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6935.0
5121,web,1,2007,GBR,5.0,125371133.0,1.0,4.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4745.0
5124,advertising,1,2011,other,5.0,125371133.0,2.0,1.0,31.2303904,121.4737021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
5142,software,1,2006,GBR,5.0,125371133.0,1.0,1.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8395.0
5145,ecommerce,1,2004,USA,5.0,125371133.0,1.0,2.0,40.7127753,-74.0059728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
5148,network_hosting,1,2007,USA,5.0,125371133.0,1.0,2.0,33.7489954,-84.3879824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
5149,advertising,1,2010,other,5.0,125371133.0,1.0,1.0,-34.6036844,-58.3815591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3285.0
5150,software,1,1999,FRA,5.0,125371133.0,1.0,5.0,48.856614,2.3522219,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3285.0
5151,consulting,1,2007,USA,5.0,125371133.0,1.0,1.0,37.9340915,-122.5352539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
5164,advertising,1,2004,USA,5.0,125371133.0,1.0,1.0,33.7879139,-117.8531007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10220.0
5165,consulting,1,1997,USA,5.0,125371133.0,1.0,1.0,40.6686336,-73.6119129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
5166,public_relations,1,2007,USA,5.0,125371133.0,1.0,4.0,38.6857367,-121.082167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
5173,web,2,2005,USA,5.0,125371133.0,1.0,10.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4745.0
5174,web,4,1996,USA,5.0,125371133.0,4.0,23.0,47.6101497,-122.2015159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5840.0
5178,games_video,1,1998,USA,5.0,125371133.0,1.0,1.0,34.0522342,-118.2436849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
5181,network_hosting,1,2006,USA,6.0,43500000.0,2.0,22.0,38.6779591,-121.1760583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7665.0
5186,enterprise,1,2007,other,5.0,125371133.0,1.0,5.0,-25.6692433,31.6760754,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6205.0
5189,web,2,1994,USA,5.0,125371133.0,1.0,8.0,32.715738,-117.1610838,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3285.0
5191,search,1,2006,USA,5.0,125371133.0,1.0,2.0,35.7795897,-78.6381787,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
5192,web,1,2008,USA,5.0,125371133.0,1.0,5.0,40.6781784,-73.9441579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
5194,web,1,2011,USA,5.0,125371133.0,1.0,4.0,39.9525839,-75.1652215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
5204,ecommerce,1,2010,other,5.0,125371133.0,1.0,1.0,45.4642035,9.189982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3285.0
5210,games_video,2,1996,CAN,5.0,125371133.0,2.0,8.0,48.4284207,-123.3656444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3650.0
5225,games_video,1,2010,other,5.0,125371133.0,1.0,3.0,41.0082376,28.9783589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4745.0
5226,software,1,2009,other,5.0,125371133.0,1.0,1.0,35.6894875,139.6917064,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4380.0
5227,software,1,1994,USA,5.0,125371133.0,1.0,2.0,42.2286954,-71.5225646,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
5230,games_video,1,1999,USA,7.0,585774337.0,3.0,12.0,39.0839973,-77.1527578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
5232,ecommerce,1,2004,other,5.0,125371133.0,1.0,1.0,57.70887,11.97456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5110.0
5234,ecommerce,1,2011,USA,5.0,125371133.0,2.0,2.0,40.7127753,-74.0059728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6570.0
5236,software,1,2008,IND,5.0,125371133.0,1.0,3.0,12.9715987,77.5945627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3650.0
5238,software,1,1996,USA,9.0,86708653.0,1.0,22.0,42.3764852,-71.2356113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
5248,web,1,2008,other,5.0,125371133.0,2.0,3.0,50.8503463,4.3517211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5840.0
5257,other,1,2006,USA,5.0,125371133.0,1.0,1.0,39.4195499,-76.7802528,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
5259,web,1,2008,USA,5.0,125371133.0,1.0,1.0,38.7430645,-94.8255166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
5261,web,2,2008,USA,5.0,125371133.0,3.0,2.0,47.6062095,-122.3320708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3650.0
5263,web,1,2012,USA,5.0,125371133.0,1.0,1.0,40.8006567,-73.7284647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
5265,consulting,1,2006,IND,5.0,125371133.0,1.0,1.0,18.5204303,73.8567437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4015.0
5267,software,1,2005,DEU,5.0,125371133.0,1.0,3.0,53.0792962,8.8016936,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4380.0
5268,public_relations,1,1995,IND,5.0,125371133.0,1.0,4.0,28.6139391,77.2090212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4015.0
5271,web,1,2011,IND,5.0,125371133.0,1.0,1.0,22.3071588,73.1812187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4015.0
5276,other,1,1999,other,5.0,125371133.0,1.0,5.0,59.3293235,18.0685808,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
5277,web,1,2001,other,5.0,125371133.0,1.0,3.0,46.2984285,7.0550134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3285.0
5278,advertising,1,2007,CAN,5.0,125371133.0,1.0,3.0,43.5448048,-80.2481666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4380.0
5281,ecommerce,1,2007,USA,5.0,125371133.0,1.0,2.0,45.7832856,-108.5006904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22265.0
5282,software,1,2000,GBR,5.0,125371133.0,1.0,1.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5110.0
5283,games_video,3,2011,IRL,5.0,125371133.0,1.0,2.0,53.3498053,-6.2603097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5840.0
5284,advertising,1,2007,GBR,5.0,125371133.0,1.0,1.0,34.2998762,-79.8761741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8030.0
5296,software,1,2001,DEU,5.0,125371133.0,1.0,1.0,48.1725613,12.8310753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4380.0
5303,software,1,2011,IRL,5.0,125371133.0,1.0,4.0,53.3498053,-6.2603097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6570.0
5311,consulting,1,2010,USA,5.0,125371133.0,1.0,2.0,40.7127753,-74.0059728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
5314,network_hosting,1,2004,USA,5.0,125371133.0,1.0,1.0,39.768403,-86.158068,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
5320,mobile,2,2011,USA,5.0,125371133.0,2.0,5.0,45.5230622,-122.6764815,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6570.0
5321,other,1,2012,USA,5.0,125371133.0,1.0,2.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
5324,software,1,2011,USA,5.0,125371133.0,1.0,2.0,34.0522342,-118.2436849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
5330,other,1,2000,USA,4.0,41500000.0,1.0,18.0,42.4792618,-71.1522765,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
5331,mobile,2,2000,USA,4.0,68400000.0,1.0,6.0,37.3541079,-121.9552356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9490.0
5334,public_relations,1,1992,USA,5.0,125371133.0,1.0,1.0,41.8500284,-88.3125738,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6570.0
5339,public_relations,1,1999,USA,5.0,125371133.0,1.0,16.0,37.7652065,-122.2416355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
5347,web,1,2011,CAN,5.0,125371133.0,1.0,1.0,51.253775,-85.323214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3650.0
5348,software,1,2007,USA,6.0,40806300.0,2.0,17.0,46.7866719,-92.1004852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8030.0
5349,web,2,2011,USA,5.0,125371133.0,1.0,2.0,37.4418834,-122.1430195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3650.0
5354,advertising,1,2007,USA,5.0,125371133.0,1.0,1.0,34.1361187,-117.865339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
5355,software,1,2006,USA,5.0,125371133.0,1.0,5.0,37.36883,-122.0363496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
5357,software,1,2007,USA,5.0,125371133.0,1.0,1.0,33.9802893,-118.4517449,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
5373,web,1,2004,USA,5.0,125371133.0,1.0,5.0,37.7652065,-122.2416355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8395.0
5374,network_hosting,1,2006,USA,5.0,125371133.0,1.0,4.0,37.8718992,-122.2585399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1460.0
5375,advertising,1,1995,USA,5.0,125371133.0,1.0,1.0,33.4483771,-112.0740373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
5376,enterprise,1,2009,other,5.0,125371133.0,1.0,3.0,64.1265206,-21.8174392,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13505.0
5380,web,1,2008,USA,5.0,125371133.0,1.0,2.0,34.0194543,-118.4911912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
5382,web,1,2007,AUS,5.0,125371133.0,1.0,1.0,-33.8688197,151.2092955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3650.0
5390,web,1,2008,USA,5.0,125371133.0,1.0,3.0,40.0583238,-74.4056612,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,9855.0
5392,other,1,2008,other,5.0,125371133.0,1.0,2.0,9.5680116,77.9624435,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
5393,software,1,2003,other,5.0,125371133.0,1.0,2.0,47.8416342,13.2524669,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5110.0
5394,ecommerce,1,1999,GBR,5.0,125371133.0,1.0,13.0,51.5073509,-0.1277583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5475.0
5401,mobile,1,2000,other,5.0,125371133.0,1.0,1.0,48.108956,16.2853875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3285.0
5409,advertising,1,2001,IND,5.0,125371133.0,1.0,1.0,22.572646,88.363895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6570.0
5414,advertising,1,2010,USA,5.0,125371133.0,1.0,4.0,33.952602,-84.5499327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
5415,software,1,2011,other,5.0,125371133.0,1.0,2.0,-33.9221814,18.4409577,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2920.0
5416,web,1,2008,USA,5.0,125371133.0,1.0,7.0,38.2526647,-85.7584557,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
5420,other,3,2008,ESP,5.0,125371133.0,1.0,2.0,41.3850639,2.1734035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15695.0
5421,web,1,2006,GBR,5.0,125371133.0,1.0,2.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3285.0
5425,software,1,1990,USA,5.0,125371133.0,1.0,2.0,33.7489954,-84.3879824,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
5440,games_video,1,2007,GBR,5.0,125371133.0,3.0,1.0,51.5073509,-0.1277583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4015.0
5443,ecommerce,1,2011,USA,5.0,125371133.0,1.0,2.0,39.2903848,-76.6121893,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
5446,web,1,2010,USA,5.0,125371133.0,2.0,1.0,37.3382082,-121.8863286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8760.0
5448,software,1,2011,USA,5.0,125371133.0,1.0,1.0,44.977753,-93.2650108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7300.0
5449,other,1,2011,CAN,5.0,125371133.0,1.0,1.0,45.3088185,-75.8986835,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9490.0
5453,ecommerce,2,2011,USA,5.0,125371133.0,2.0,3.0,37.3852183,-122.1141298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3650.0
5456,software,1,2005,CAN,5.0,125371133.0,1.0,2.0,42.492786,-92.3425775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3650.0
5458,web,1,2008,USA,5.0,125371133.0,2.0,5.0,38.5815719,-121.4943996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
5460,public_relations,1,1953,other,5.0,125371133.0,1.0,1.0,14.6760413,121.0437003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3285.0
5470,other,1,1999,USA,5.0,125371133.0,1.0,12.0,25.7616798,-80.1917902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
5483,biotech,1,2011,USA,5.0,83403542.0,1.0,6.0,42.3600825,-71.0588801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
5489,web,1,2000,USA,5.0,125371133.0,2.0,3.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
5490,network_hosting,1,1999,other,5.0,125371133.0,1.0,4.0,1.352083,103.819836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
5494,software,1,2011,USA,5.0,125371133.0,1.0,4.0,41.4298516,-81.3910999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
5495,software,1,2006,other,5.0,125371133.0,1.0,1.0,41.0082376,28.9783589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4380.0
5501,software,1,2011,USA,5.0,125371133.0,1.0,1.0,52.486243,-1.890401,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
5502,web,1,2007,FRA,5.0,125371133.0,1.0,1.0,48.856614,2.3522219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3285.0
5503,consulting,1,2002,FRA,5.0,125371133.0,1.0,1.0,48.884831,2.26851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5110.0
5504,consulting,1,2011,USA,5.0,125371133.0,1.0,5.0,42.3600825,-71.0588801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
5508,mobile,1,2006,USA,5.0,125371133.0,1.0,3.0,33.8883487,-118.3089624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
5510,network_hosting,1,1997,USA,5.0,125371133.0,1.0,3.0,35.79154,-78.7811169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
5515,ecommerce,1,2000,other,5.0,125371133.0,1.0,2.0,50.93069,5.33248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5110.0
5521,advertising,1,2007,other,5.0,125371133.0,2.0,2.0,60.2054911,24.6559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
5524,ecommerce,1,2010,USA,5.0,125371133.0,1.0,2.0,34.8526176,-82.3940104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
5525,consulting,1,2004,USA,5.0,125371133.0,1.0,3.0,40.5753817,-74.3223703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
5534,software,1,2006,USA,5.0,125371133.0,1.0,1.0,37.5482697,-121.9885719,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
5556,network_hosting,1,2001,GBR,5.0,125371133.0,1.0,1.0,37.0326091,-95.6217695,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3285.0
5560,other,1,1994,USA,5.0,125371133.0,1.0,10.0,32.8767389,-117.1382404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10585.0
5573,other,1,2007,USA,5.0,40000000.0,3.0,24.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
